"term","frequency","density","occurrence"
"antediluvian",1,1.69402517321407e-05,0.00200400801603206
"antelope",1,1.69402517321407e-05,0.00200400801603206
"antelopes",1,1.69402517321407e-05,0.00200400801603206
"antenna",1,1.69402517321407e-05,0.00200400801603206
"antennas",1,1.69402517321407e-05,0.00200400801603206
"antequated",8,0.000135522013857126,0.0160320641282565
"anthropometric",1,1.69402517321407e-05,0.00200400801603206
"anti",1,1.69402517321407e-05,0.00200400801603206
"antialiased",3,5.08207551964222e-05,0.00400801603206413
"anticlinton",1,1.69402517321407e-05,0.00200400801603206
"antiesso",1,1.69402517321407e-05,0.00200400801603206
"antifraud",2,3.38805034642815e-05,0.00200400801603206
"antijava",1,1.69402517321407e-05,0.00200400801603206
"antinews",1,1.69402517321407e-05,0.00200400801603206
"antioo",1,1.69402517321407e-05,0.00200400801603206
"antiquated",8,0.000135522013857126,0.0100200400801603
"antique",3,5.08207551964222e-05,0.00400801603206413
"antiquity",9,0.000152462265589267,0.0140280561122244
"antisemitic",1,1.69402517321407e-05,0.00200400801603206
"antispam",2,3.38805034642815e-05,0.00200400801603206
"antithesis",1,1.69402517321407e-05,0.00200400801603206
"antithetical",1,1.69402517321407e-05,0.00200400801603206
"antitrust",4,6.7761006928563e-05,0.00400801603206413
"antivirus",1,1.69402517321407e-05,0.00200400801603206
"antiword",2,3.38805034642815e-05,0.00400801603206413
"antoin",1,1.69402517321407e-05,0.00200400801603206
"antoineirecom",1,1.69402517321407e-05,0.00200400801603206
"antonio",1,1.69402517321407e-05,0.00200400801603206
"anxiety",1,1.69402517321407e-05,0.00200400801603206
"any",1,1.69402517321407e-05,0.00200400801603206
"anyhow",2,3.38805034642815e-05,0.00200400801603206
"anymore",13,0.00022022327251783,0.0220440881763527
"anyone",7,0.000118581762124985,0.0140280561122244
"anything",7,0.000118581762124985,0.0140280561122244
"anytime",1,1.69402517321407e-05,0.00200400801603206
"anyway",33,0.000559028307160644,0.0541082164328657
"anyways",2,3.38805034642815e-05,0.00200400801603206
"anywhere",2,3.38805034642815e-05,0.00400801603206413
"aol",7,0.000118581762124985,0.0100200400801603
"aoloxygen",2,3.38805034642815e-05,0.00200400801603206
"apachexml",1,1.69402517321407e-05,0.00200400801603206
"apart",4,6.7761006928563e-05,0.00801603206412826
"apartment",4,6.7761006928563e-05,0.00601202404809619
"apbr",3,5.08207551964222e-05,0.00200400801603206
"apc",4,6.7761006928563e-05,0.00400801603206413
"apecqqaabadbaaaadaaaaenvewxllcbtzwfuaaibtbaaaaxqaaaaaaaadcpdiweiqgrs",1,1.69402517321407e-05,0.00200400801603206
"aphidlike",1,1.69402517321407e-05,0.00200400801603206
"api",10,0.000169402517321407,0.0140280561122244
"apirot",2,3.38805034642815e-05,0.00200400801603206
"apis",14,0.00023716352424997,0.0160320641282565
"aplay",1,1.69402517321407e-05,0.00200400801603206
"apologies",5,8.47012586607037e-05,0.0100200400801603
"apols",2,3.38805034642815e-05,0.00400801603206413
"apoplectically",1,1.69402517321407e-05,0.00200400801603206
"app",2,3.38805034642815e-05,0.00400801603206413
"apparent",12,0.000203283020785689,0.0240480961923848
"apparently",17,0.000287984279446393,0.0280561122244489
"appartement",2,3.38805034642815e-05,0.00200400801603206
"appea",1,1.69402517321407e-05,0.00200400801603206
"appeal",1,1.69402517321407e-05,0.00200400801603206
"appealing",2,3.38805034642815e-05,0.00400801603206413
"appear",22,0.000372685538107096,0.0400801603206413
"appearances",1,1.69402517321407e-05,0.00200400801603206
"appeared",6,0.000101641510392844,0.0100200400801603
"appearing",2,3.38805034642815e-05,0.00400801603206413
"appears",13,0.00022022327251783,0.0240480961923848
"appended",1,1.69402517321407e-05,0.00200400801603206
"apple",1,1.69402517321407e-05,0.00200400801603206
"applegate",3,5.08207551964222e-05,0.00200400801603206
"applegates",1,1.69402517321407e-05,0.00200400801603206
"applemail",3,5.08207551964222e-05,0.00200400801603206
"applets",1,1.69402517321407e-05,0.00200400801603206
"applicant",1,1.69402517321407e-05,0.00200400801603206
"applicants",1,1.69402517321407e-05,0.00200400801603206
"application",22,0.000372685538107096,0.0280561122244489
"applicationmstnef",1,1.69402517321407e-05,0.00200400801603206
"applicationpgpsignature",5,8.47012586607037e-05,0.0100200400801603
"applications",24,0.000406566041571378,0.0400801603206413
"applied",4,6.7761006928563e-05,0.00801603206412826
"applies",3,5.08207551964222e-05,0.00400801603206413
"apply",4,6.7761006928563e-05,0.00801603206412826
"applying",1,1.69402517321407e-05,0.00200400801603206
"appointed",7,0.000118581762124985,0.00801603206412826
"appointing",1,1.69402517321407e-05,0.00200400801603206
"appointment",3,5.08207551964222e-05,0.00200400801603206
"appointments",1,1.69402517321407e-05,0.00200400801603206
"apportioned",1,1.69402517321407e-05,0.00200400801603206
"appreciate",5,8.47012586607037e-05,0.0100200400801603
"appreciated",7,0.000118581762124985,0.0140280561122244
"appreciative",1,1.69402517321407e-05,0.00200400801603206
"approach",11,0.000186342769053548,0.0200400801603206
"approachable",1,1.69402517321407e-05,0.00200400801603206
"approached",8,0.000135522013857126,0.0160320641282565
"approaches",1,1.69402517321407e-05,0.00200400801603206
"approaching",1,1.69402517321407e-05,0.00200400801603206
"appropiate",1,1.69402517321407e-05,0.00200400801603206
"appropriate",3,5.08207551964222e-05,0.00400801603206413
"appropriation",1,1.69402517321407e-05,0.00200400801603206
"approval",3,5.08207551964222e-05,0.00601202404809619
"approve",1,1.69402517321407e-05,0.00200400801603206
"approved",2,3.38805034642815e-05,0.00400801603206413
"approving",1,1.69402517321407e-05,0.00200400801603206
"approx",1,1.69402517321407e-05,0.00200400801603206
"approximately",4,6.7761006928563e-05,0.00801603206412826
"approximation",1,1.69402517321407e-05,0.00200400801603206
"apps",12,0.000203283020785689,0.0160320641282565
"april",1,1.69402517321407e-05,0.00200400801603206
"apt",15,0.000254103775982111,0.0180360721442886
"aptcache",1,1.69402517321407e-05,0.00200400801603206
"aptcncfrirpm",2,3.38805034642815e-05,0.00200400801603206
"aptdevel",2,3.38805034642815e-05,0.00200400801603206
"aptdevelcncfrirpm",1,1.69402517321407e-05,0.00200400801603206
"aptfreshrpmsnet",3,5.08207551964222e-05,0.00601202404809619
"aptget",10,0.000169402517321407,0.00601202404809619
"apttree",1,1.69402517321407e-05,0.00200400801603206
"aqaaaaeaaaaaaaaaagfhaaeaaaayaaaayzczthpsacdsewfuywlyowqhpvkbsuwxltay",1,1.69402517321407e-05,0.00200400801603206
"arab",1,1.69402517321407e-05,0.00200400801603206
"arabia",4,6.7761006928563e-05,0.00601202404809619
"arachnemolecular",1,1.69402517321407e-05,0.00200400801603206
"arafats",3,5.08207551964222e-05,0.00601202404809619
"arbitarily",2,3.38805034642815e-05,0.00400801603206413
"arbitary",1,1.69402517321407e-05,0.00200400801603206
"arbitrary",2,3.38805034642815e-05,0.00400801603206413
"arbock",3,5.08207551964222e-05,0.00200400801603206
"arbocks",11,0.000186342769053548,0.00200400801603206
"arboi",2,3.38805034642815e-05,0.00200400801603206
"arcane",1,1.69402517321407e-05,0.00200400801603206
"archbishop",9,0.000152462265589267,0.00200400801603206
"archbishops",1,1.69402517321407e-05,0.00200400801603206
"archer",1,1.69402517321407e-05,0.00200400801603206
"architectural",1,1.69402517321407e-05,0.00200400801603206
"architecture",6,0.000101641510392844,0.0120240480961924
"archive",4,6.7761006928563e-05,0.00601202404809619
"archivists",1,1.69402517321407e-05,0.00200400801603206
"archtechture",1,1.69402517321407e-05,0.00200400801603206
"arden",1,1.69402517321407e-05,0.00200400801603206
"are",21,0.000355745286374956,0.0340681362725451
"area",4,6.7761006928563e-05,0.00801603206412826
"arena",1,1.69402517321407e-05,0.00200400801603206
"arethough",1,1.69402517321407e-05,0.00200400801603206
"arewhatthe",1,1.69402517321407e-05,0.00200400801603206
"arg",1,1.69402517321407e-05,0.00200400801603206
"argentina",1,1.69402517321407e-05,0.00200400801603206
"argos",4,6.7761006928563e-05,0.00400801603206413
"argue",1,1.69402517321407e-05,0.00200400801603206
"arguea",1,1.69402517321407e-05,0.00200400801603206
"argued",5,8.47012586607037e-05,0.0100200400801603
"argueî¢¿ndeed",1,1.69402517321407e-05,0.00200400801603206
"arguing",3,5.08207551964222e-05,0.00400801603206413
"argument",16,0.000271044027714252,0.0200400801603206
"argyle",1,1.69402517321407e-05,0.00200400801603206
"arial",1,1.69402517321407e-05,0.00200400801603206
"arid",1,1.69402517321407e-05,0.00200400801603206
"arise",4,6.7761006928563e-05,0.00801603206412826
"arises",1,1.69402517321407e-05,0.00200400801603206
"aristocracy",2,3.38805034642815e-05,0.00200400801603206
"arizona",1,1.69402517321407e-05,0.00200400801603206
"arm",2,3.38805034642815e-05,0.00400801603206413
"armadillo",2,3.38805034642815e-05,0.00200400801603206
"armature",1,1.69402517321407e-05,0.00200400801603206
"armed",2,3.38805034642815e-05,0.00400801603206413
"arms",2,3.38805034642815e-05,0.00400801603206413
"army",10,0.000169402517321407,0.00801603206412826
"arose",2,3.38805034642815e-05,0.00400801603206413
"around",7,0.000118581762124985,0.0140280561122244
"arrange",1,1.69402517321407e-05,0.00200400801603206
"arranged",3,5.08207551964222e-05,0.00601202404809619
"arrangement",5,8.47012586607037e-05,0.00601202404809619
"array",1,1.69402517321407e-05,0.00200400801603206
"arrayed",1,1.69402517321407e-05,0.00200400801603206
"arrest",3,5.08207551964222e-05,0.00200400801603206
"arrested",8,0.000135522013857126,0.0100200400801603
"arresting",1,1.69402517321407e-05,0.00200400801603206
"arrival",2,3.38805034642815e-05,0.00400801603206413
"arrive",1,1.69402517321407e-05,0.00200400801603206
"arrived",7,0.000118581762124985,0.0140280561122244
"arriving",1,1.69402517321407e-05,0.00200400801603206
"arrogance",1,1.69402517321407e-05,0.00200400801603206
"arse",2,3.38805034642815e-05,0.00400801603206413
"art",8,0.000135522013857126,0.0100200400801603
"artefact",1,1.69402517321407e-05,0.00200400801603206
"artfully",2,3.38805034642815e-05,0.00200400801603206
"arthritis",1,1.69402517321407e-05,0.00200400801603206
"article",32,0.000542088055428504,0.0460921843687375
"articles",9,0.000152462265589267,0.0180360721442886
"articleview",8,0.000135522013857126,0.00200400801603206
"artifact",1,1.69402517321407e-05,0.00200400801603206
"artificial",3,5.08207551964222e-05,0.00601202404809619
"artikkeli",1,1.69402517321407e-05,0.00200400801603206
"artist",2,3.38805034642815e-05,0.00400801603206413
"artistic",1,1.69402517321407e-05,0.00200400801603206
"artistically",1,1.69402517321407e-05,0.00200400801603206
"arts",1,1.69402517321407e-05,0.00200400801603206
"arturo",1,1.69402517321407e-05,0.00200400801603206
"asap",1,1.69402517321407e-05,0.00200400801603206
"asbrand",2,3.38805034642815e-05,0.00200400801603206
"ascii",1,1.69402517321407e-05,0.00200400801603206
"ascribed",1,1.69402517321407e-05,0.00200400801603206
"asectionheadingcolorffffffbackgroundcolorfontfamilyarialfontsizexsmallfontweightboldfontstylenormaltextdecorationnonetextalignleft",4,6.7761006928563e-05,0.00200400801603206
"ash",1,1.69402517321407e-05,0.00200400801603206
"ashburn",1,1.69402517321407e-05,0.00200400801603206
"ashore",1,1.69402517321407e-05,0.00200400801603206
"ashorepp",1,1.69402517321407e-05,0.00200400801603206
"asia",4,6.7761006928563e-05,0.00801603206412826
"asian",1,1.69402517321407e-05,0.00200400801603206
"asianlanguage",1,1.69402517321407e-05,0.00200400801603206
"asians",1,1.69402517321407e-05,0.00200400801603206
"aside",1,1.69402517321407e-05,0.00200400801603206
"asis",2,3.38805034642815e-05,0.00400801603206413
"asked",3,5.08207551964222e-05,0.00601202404809619
"aspect",1,1.69402517321407e-05,0.00200400801603206
"aspects",2,3.38805034642815e-05,0.00200400801603206
"aspen",1,1.69402517321407e-05,0.00200400801603206
"aspersions",1,1.69402517321407e-05,0.00200400801603206
"aspirations",1,1.69402517321407e-05,0.00200400801603206
"aspiring",1,1.69402517321407e-05,0.00200400801603206
"ass",4,6.7761006928563e-05,0.00801603206412826
"assault",2,3.38805034642815e-05,0.00200400801603206
"assembler",1,1.69402517321407e-05,0.00200400801603206
"assembly",1,1.69402517321407e-05,0.00200400801603206
"asserting",2,3.38805034642815e-05,0.00400801603206413
"assertion",5,8.47012586607037e-05,0.0100200400801603
"assessed",1,1.69402517321407e-05,0.00200400801603206
"assessment",2,3.38805034642815e-05,0.00200400801603206
"asset",1,1.69402517321407e-05,0.00200400801603206
"assets",2,3.38805034642815e-05,0.00200400801603206
"assiduously",1,1.69402517321407e-05,0.00200400801603206
"assign",2,3.38805034642815e-05,0.00400801603206413
"assigned",1,1.69402517321407e-05,0.00200400801603206
"assigning",2,3.38805034642815e-05,0.00400801603206413
"assistance",1,1.69402517321407e-05,0.00200400801603206
"assistant",3,5.08207551964222e-05,0.00601202404809619
"assisted",2,3.38805034642815e-05,0.00400801603206413
"assists",1,1.69402517321407e-05,0.00200400801603206
"associate",2,3.38805034642815e-05,0.00400801603206413
"associated",6,0.000101641510392844,0.0120240480961924
"association",10,0.000169402517321407,0.0100200400801603
"assume",11,0.000186342769053548,0.0180360721442886
"assumed",4,6.7761006928563e-05,0.00801603206412826
"assumes",2,3.38805034642815e-05,0.00400801603206413
"assuming",5,8.47012586607037e-05,0.0100200400801603
"assumption",6,0.000101641510392844,0.0100200400801603
"assumptions",3,5.08207551964222e-05,0.00601202404809619
"assure",1,1.69402517321407e-05,0.00200400801603206
"assured",2,3.38805034642815e-05,0.00400801603206413
"asthma",1,1.69402517321407e-05,0.00200400801603206
"astonishingly",1,1.69402517321407e-05,0.00200400801603206
"astounding",2,3.38805034642815e-05,0.00400801603206413
"astrology",1,1.69402517321407e-05,0.00200400801603206
"astronomers",2,3.38805034642815e-05,0.00200400801603206
"astronomical",1,1.69402517321407e-05,0.00200400801603206
"astronomy",1,1.69402517321407e-05,0.00200400801603206
"astronomys",1,1.69402517321407e-05,0.00200400801603206
"astrophysics",2,3.38805034642815e-05,0.00200400801603206
"astutely",1,1.69402517321407e-05,0.00200400801603206
"asus",1,1.69402517321407e-05,0.00200400801603206
"async",7,0.000118581762124985,0.00601202404809619
"asynchronous",8,0.000135522013857126,0.00801603206412826
"asynchronously",2,3.38805034642815e-05,0.00400801603206413
"atach",1,1.69402517321407e-05,0.00200400801603206
"ate",1,1.69402517321407e-05,0.00200400801603206
"atentamente",2,3.38805034642815e-05,0.00200400801603206
"atfevqxysabcdhikmnprsuy",2,3.38805034642815e-05,0.00400801603206413
"athlon",1,1.69402517321407e-05,0.00200400801603206
"athlone",1,1.69402517321407e-05,0.00200400801603206
"athos",1,1.69402517321407e-05,0.00200400801603206
"atlanta",1,1.69402517321407e-05,0.00200400801603206
"atlantic",4,6.7761006928563e-05,0.00801603206412826
"atlas",1,1.69402517321407e-05,0.00200400801603206
"atm",1,1.69402517321407e-05,0.00200400801603206
"atmosphere",2,3.38805034642815e-05,0.00400801603206413
"atmospheric",3,5.08207551964222e-05,0.00400801603206413
"atoms",4,6.7761006928563e-05,0.00400801603206413
"atrocity",1,1.69402517321407e-05,0.00200400801603206
"att",1,1.69402517321407e-05,0.00200400801603206
"atta",2,3.38805034642815e-05,0.00400801603206413
"attach",2,3.38805034642815e-05,0.00400801603206413
"attachable",1,1.69402517321407e-05,0.00200400801603206
"attached",8,0.000135522013857126,0.0160320641282565
"attachment",2,3.38805034642815e-05,0.00200400801603206
"attachments",4,6.7761006928563e-05,0.00801603206412826
"attack",12,0.000203283020785689,0.0140280561122244
"attacked",4,6.7761006928563e-05,0.00801603206412826
"attacker",3,5.08207551964222e-05,0.00400801603206413
"attackers",2,3.38805034642815e-05,0.00400801603206413
"attacking",2,3.38805034642815e-05,0.00400801603206413
"attacks",5,8.47012586607037e-05,0.0100200400801603
"attanasio",1,1.69402517321407e-05,0.00200400801603206
"attempt",5,8.47012586607037e-05,0.0100200400801603
"attempting",8,0.000135522013857126,0.0160320641282565
"attempts",3,5.08207551964222e-05,0.00601202404809619
"attend",1,1.69402517321407e-05,0.00200400801603206
"attendant",1,1.69402517321407e-05,0.00200400801603206
"attendants",1,1.69402517321407e-05,0.00200400801603206
"attended",6,0.000101641510392844,0.0120240480961924
"attendees",1,1.69402517321407e-05,0.00200400801603206
"attends",1,1.69402517321407e-05,0.00200400801603206
"attention",4,6.7761006928563e-05,0.00601202404809619
"attenuation",2,3.38805034642815e-05,0.00400801603206413
"attica",1,1.69402517321407e-05,0.00200400801603206
"attitude",3,5.08207551964222e-05,0.00601202404809619
"attorney",2,3.38805034642815e-05,0.00400801603206413
"attorneys",1,1.69402517321407e-05,0.00200400801603206
"attract",1,1.69402517321407e-05,0.00200400801603206
"attracted",6,0.000101641510392844,0.0120240480961924
"attractive",7,0.000118581762124985,0.0100200400801603
"attracts",2,3.38805034642815e-05,0.00400801603206413
"attributed",3,5.08207551964222e-05,0.00200400801603206
"attucks",1,1.69402517321407e-05,0.00200400801603206
"atx",3,5.08207551964222e-05,0.00601202404809619
"atz",2,3.38805034642815e-05,0.00400801603206413
"auction",3,5.08207551964222e-05,0.00400801603206413
"auctions",1,1.69402517321407e-05,0.00200400801603206
"audacious",1,1.69402517321407e-05,0.00200400801603206
"audible",1,1.69402517321407e-05,0.00200400801603206
"audience",4,6.7761006928563e-05,0.00801603206412826
"audiencebr",1,1.69402517321407e-05,0.00200400801603206
"audio",10,0.000169402517321407,0.0140280561122244
"audioout",1,1.69402517321407e-05,0.00200400801603206
"auditing",3,5.08207551964222e-05,0.00200400801603206
"audits",1,1.69402517321407e-05,0.00200400801603206
